id,run_id,upgrade_name,level
2ab98b33-f330-4203-b181-b796a4025105,23740e2a-e875-442f-a84f-aba564335f30,Daño II,1
2ac6367e-47d2-4670-8492-c1bbe70eea53,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,Vampirismo I,2
2ad020ab-d29e-47c2-8a50-20458d5bb17c,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,Corazón de hierro,1
2ad09a44-d31b-4463-b6ac-ced6df02b7d2,0c266f69-0927-4d71-b084-d2a9b2ea6880,Disparo rápido,1
2af0e3f4-6d32-44cf-92ac-fec62ca7c4f2,23ab4078-96b4-4d96-83ad-65a4abe8e1b9,Tormenta de flechas,1
2b0c5e99-46a9-429a-85ec-bb68ca36b983,54448c6e-91f8-473c-9073-92b6e431d4a0,Vampirismo I,1
2b0e034c-e2ae-41c9-9c8d-6e26c8ebc222,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,Venganza I,2
2b0ffaaf-2486-4788-bc12-875772d75105,dc71cb76-5231-40eb-9cb1-dd33e312d796,Intangible,1
2b149a5c-55a4-45c9-852a-3618e6296d9d,342b9a7e-5e72-4d0d-b90e-57947496b99e,Aura II,1
2b338159-0d6d-484d-b0f9-d79d2fe08bee,c2df6f2d-07f9-4a83-8136-fc23784b3bfd,Imán II,2
2b34ac13-ce80-42de-af35-f82448338543,89ad5a3a-b615-4b5c-935b-4558b5a3b498,Suerte,1
2b36566e-8b75-494f-83bd-bfe737e0f482,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,Reflejos felinos,1
2b3aa3c1-13f8-4efe-846a-4fe2ed71a0c3,b7927167-a7db-4e53-8ca9-c44109513a9c,Codicia,1
2b4378ba-3744-4213-ad26-58acc721e60d,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Botas ligeras,1
2b4cca85-9edc-455e-84c7-e5ed94d5509b,fd1e77bb-7d0a-4c7f-8dbc-66e1a1900f98,Viento esquivo,1
2b4f50da-48e5-4e11-9798-b239de4f675e,aa655d65-e325-4f24-aa9d-7f7fc515f2aa,Aura divina,1
2b58b6e8-33f7-4e31-8633-0b64b9a2f2c2,b7927167-a7db-4e53-8ca9-c44109513a9c,Vitalidad legendaria,1
2b610dbc-4503-43d5-9e06-32046ff49ee7,f106d89b-85f7-40bb-9334-c29f021612d0,Trébol,1
2b80b824-2eae-4d04-b874-4f225b1f5fdc,4c3ee856-dc8a-44b9-af4c-599ed8f7cff0,Botas veloces,1
2bb365ae-c243-4259-a029-07c0a12c9268,f106d89b-85f7-40bb-9334-c29f021612d0,Flecha ardiente,1
2bd09a0c-55dc-4d5d-9132-bcb60de25825,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,Daño masivo,1
2bd8114c-362d-42ee-8044-2a0e2c6c2102,4548f910-9a55-4100-961c-f382f4bb860c,Furia,1
2bf0bb7b-fb3f-4bbd-9a34-e860daed10ff,262290b4-7470-4bf4-b2bf-279c0874fdc2,Flecha extra,1
2c205b50-5246-4b8c-b284-bab0c773922f,3e3efb61-24e5-429d-852c-19f4e9fc411c,Vampirismo I,2
2c67db5f-1f33-42be-852e-0e8d6ca58bbd,70148665-4c49-4e80-9e8d-bfddc9aaebd0,Alcance I,1
2c713d7e-f4ef-42fc-afca-bd6275c84770,6d229162-2e07-41e4-bc92-6ad11ae33970,Cadencia II,1
2c7ca43a-cc91-48fb-83f1-ee12bf0e0a52,9ab3cb58-4328-49e5-83a8-a1dbb1e96fa3,Venganza I,2
2c8ec28a-f916-48d4-b344-b0bf579f4401,ceab0b07-b184-4685-b87a-c7114da64c24,Vitalidad II,2
2c9e9730-021e-4692-b611-d7f78cc6d600,36f78638-69ff-473d-91cc-cd779e015bf1,Codicia,1
2ca92f2c-d3ac-4c5b-a14b-b4dc21d3ddf3,613255d8-47d3-42be-8925-4e006c72eb2f,Corazón de hierro,1
2cae64f8-a41c-4d82-adad-27c2a7908f42,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,Daño I,1
2cbbc8ae-0b5c-4f57-a07e-1b4eee8bfbfc,fd1e77bb-7d0a-4c7f-8dbc-66e1a1900f98,Suerte mayor,2
2cde787c-b57a-4d81-a239-28b3db82da21,f106d89b-85f7-40bb-9334-c29f021612d0,Suerte menor,1
2ce579ff-7284-4581-9372-67147ac996fc,689bcacd-5e06-4be3-be11-3e60dc829331,Pulso I,1
2cff3ae6-492d-4be4-94eb-7deafa90e77b,caf16c51-3c9d-4af3-a29b-57ac07f87506,Onda mayor,1
2d213104-3883-4263-b3e5-11ee746f1abc,51e201a5-8671-4003-b7bf-2453a27f8181,Pulso I,1
2d38a133-aef3-49fa-af2b-d6aa77d4c6aa,202b46e4-ad32-49b1-a99e-7a43a68118f3,Venganza IV,1
2d4c89fe-0022-4d36-b381-e44846961a76,9cd9cb7a-588c-4e2b-be05-e8bb79f9757f,Daño II,1
2d689101-75dc-47b4-a537-5da8ecacaa24,dd46af74-5e44-481c-961c-44a1df094eb7,Vitalidad II,2
2d6d3904-4dee-42c0-a36c-ac89ed8bbd4a,3f71376e-8540-44d6-8916-5cd239cd8db6,Ráfaga infinita,1
2d7e0d34-7429-404d-8215-2ad8a8d65487,5f346316-7b98-4fed-9d5e-0aace5ac2f77,Venganza II,2
2d842bac-f30b-4338-95da-2d5da3730b23,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,Pulso legendario,1
2d9fd3a1-e9e8-4ba5-b721-7cc5bf4d43fd,f106d89b-85f7-40bb-9334-c29f021612d0,Vampirismo I,1
2daf32ff-210e-47e0-b510-eb888b2ef978,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,Daño II,1
2dbf3a90-07f4-4141-9e03-b717f11ea4d7,32f853da-62d8-4f61-8ed7-32f77c52f2c5,Venganza IV,1
2dcb0dff-1fc9-4d52-a55e-14b6c4a92a9f,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,Botas ligeras,1
2dcd0070-ccc6-427e-b125-611feaae625d,621165b4-b72a-4b51-aca8-8901fdd12de6,Disparo rápido,1
2dd443af-bbd6-49a0-871a-0832af083de4,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,Flecha extra,1
2dd69c89-ad27-49b2-8b0b-1e5acb31db2d,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,Vampirismo I,1
2dd99578-8ba0-4f2c-a925-9dca7def5efb,12a9ff81-ed85-4e81-b71e-625079debd23,Botas ligeras,3
2ddbdbe5-581a-40ae-b4e9-150e7549f470,eca21d22-361e-4144-ac20-b2387c331e66,Vitalidad II,1
2e0b7bd8-4450-40a4-8faf-91b5a70e7baa,858e8d70-6151-46c8-ae86-08a6672d77f6,Regeneración II,1
2e28294d-c0e7-44d6-8070-6a4d002c082c,866ae6ff-f11a-48a5-80c4-82cc30f73382,Puntería I,2
2e4bb224-794d-4a13-bb79-ee467d030818,6f344d23-060f-487f-9a19-960432103187,Botas veloces,1
2e58229f-b116-474f-adcf-0839e6c45116,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,Esquiva I,1
2e6213fd-72bc-4430-b816-1d77f47b9d2a,689bcacd-5e06-4be3-be11-3e60dc829331,Disparo rápido,1
2e753506-6fe8-4479-89c3-a47d1fe872ee,2c88a764-84ed-44a1-b1c1-f2448c972218,Suerte mayor,2
2e9cd5e7-f212-487b-acf9-dbedcf126176,50d353db-3226-48d3-89fd-00a80fcf618d,Sabiduría,1
2eadd664-4bf3-4444-bdda-9bfaad901f04,f598cc70-cae8-420e-be86-d7c0aaab814f,Cadencia II,1
2ef918f7-6391-4c03-9a32-407cfb458401,f106d89b-85f7-40bb-9334-c29f021612d0,Regeneración I,1
2f238de7-7f67-4ae0-9c2c-d74dcc8540cd,47544f88-440c-4c4f-9eff-85ec5f081088,Daño II,1
2f460229-d5a9-45eb-8f1f-7e978517b847,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,Cadencia II,1
2f719205-46b3-42cb-8ce2-9a9bd512a54f,bb33ae0e-0e76-43dc-8d46-8bc833341d89,Disparo rápido,1
2f913e13-ed1f-45fc-b347-39e52f93af21,23740e2a-e875-442f-a84f-aba564335f30,Lluvia de flechas,1
2fbfea92-8383-4d6c-bf88-d5dc72d521d4,9587088e-2b70-400c-959b-ed89dcdcc02a,Aura II,1
2fc4edc7-1a7c-4791-becc-a59ba773010a,6d6c8b0a-7f32-4120-864f-1757d438c8a5,Cadencia II,1
2fc5281c-9d28-43c6-b0a3-57f60fa4f467,09726140-1472-4f52-8046-609564f04c30,Corazón de hierro,2
2fc64f46-c47b-4d82-a59e-d9b6d51e21f8,15eff53c-31f4-4c88-af46-459ac4ed3c63,Sed de sangre,1
2fd28cdd-1fba-4234-b39a-4d0ec4e86606,34d0417c-4143-4fc0-a37a-6017fdc07b44,Vampirismo I,1
2fd29bf9-20e2-424b-aea5-a8ff64c668ea,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,Cadencia I,2
2fdfce8d-a0f3-4a73-bd0c-253be8f456e1,ceab0b07-b184-4685-b87a-c7114da64c24,Daño I,2
2ffb254e-b64e-483e-a29f-61519f5574ad,e509480d-9abc-448c-99a2-b370493a7de2,Imán I,2
30067fdb-042a-4bf0-8190-3017c4f83a42,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,Regeneración IV,1
30173086-8486-4741-b2ad-51a35713ff88,32f853da-62d8-4f61-8ed7-32f77c52f2c5,Flecha ardiente,1
301d0130-e9ed-4ae0-a3fa-4b627b0744ef,2e50ed36-00fb-4893-87be-ca4faa89845a,Furia,1
30565339-afc7-4b85-b2ba-cfca5be2a332,0c266f69-0927-4d71-b084-d2a9b2ea6880,Venganza III,1
30569ace-0ce7-447d-ab4c-43a9df663ba7,1a01298c-1951-4c77-a8ee-89a3dddad435,Onda expansiva,1
3069b819-46f0-4a54-933a-67995018625f,23740e2a-e875-442f-a84f-aba564335f30,Furia,1
3093c6bd-a324-48c7-ac2a-840630b28434,e7a3224f-83fb-4c12-8455-7055cd163174,Rebote,1
30cc8003-c328-44d0-9387-274bbab3cd4b,9587088e-2b70-400c-959b-ed89dcdcc02a,Codicia,2
30cf369b-c126-4ee8-9651-7f5eea501521,40670b81-b267-43df-9a3a-56f504bf6354,Venganza II,2
30d57b78-4e75-49a8-8883-53ca0303a0a5,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Daño masivo,1
30e0e30c-bac8-45fe-8ccb-1b4f38059f80,b7927167-a7db-4e53-8ca9-c44109513a9c,Vampirismo III,1
30ee14fe-a7b0-47d8-8df9-f726e0a458c4,fb7c8cf5-1b21-4341-97b6-8afa63bbea89,Rebote,1
30f49125-943f-4ad9-bf1c-04dc430b38ae,6d229162-2e07-41e4-bc92-6ad11ae33970,Aniquilación,1
30fdc301-d653-4d06-aad4-7dff43126800,cebb591f-f29d-4a40-a655-6e05d5f87ad2,Campo magnético,1
310c3384-d831-4602-908a-c0f87e060854,fb7c8cf5-1b21-4341-97b6-8afa63bbea89,Flecha extra,1
312e5ed8-f374-444b-8634-4d776cab2f15,2104ffd8-6435-4041-9c45-5c1f205b0976,Ráfaga infinita,1
315a4207-b94d-4b05-86d0-f2684066677f,2104ffd8-6435-4041-9c45-5c1f205b0976,Cadencia II,2
315cbffa-04f7-44d5-b7f4-e1bb28896f4a,02f1bdb0-befd-484c-bafd-e0885d364786,Imán I,3
31728dd5-0a0c-4c1d-930d-5ed2fe700d3a,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,Venganza III,1
3178ecb9-7f36-4467-b4fa-100ba30f97fa,2042c711-f981-4d9e-bc9e-1e64f6f65312,Suerte,2
31862d40-5a66-454e-ba85-a3dea046db11,4eefb700-f3e5-46fc-b13e-88efb939c15b,Bastión,1
319a4700-fae0-4870-b81c-1bba63ecde1d,3b58d74b-cc08-487e-9868-de651ad91a67,Codicia,1
319c775f-032a-46f4-93fb-ac6b9b37d463,e7a3224f-83fb-4c12-8455-7055cd163174,Imán II,2
31aecba6-3562-4bac-8355-63cf8a68d0f1,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,Puntería II,1
31bf2775-7880-43da-a7f6-c0f61c38e041,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,Daño masivo,2
31d234b2-5cc3-4fb3-b02c-5cb349c08cc9,afaa0155-d8f3-4a19-a679-8ef47249787c,Intangible,1
3200ddf0-4992-4c0e-a272-1b856df99f2e,00cb4abd-c3c4-445a-9e1a-4eef1cd73545,Suerte menor,2
320de00e-a790-49fa-a16f-a094cee10c62,e772dbc8-d74c-4d97-9993-ee6e996bbf89,Lluvia de flechas,1
323a25f9-3534-449c-9416-6b3040ff5d28,7a2a5f50-6269-4136-867f-01efe12eb3b1,Aniquilación,1
323afb79-2bfa-4e73-8ef2-0156fc1c7f29,81897b06-fd81-4935-9f3e-1c168deb59e9,Imán I,3
32576816-f9b4-48db-a868-6ac89cb43bc8,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,Vitalidad II,1
3258678f-6aac-4e6b-8112-03a5e3028976,5301e41a-4687-4d81-abd5-9103dd9d50e5,Regeneración II,1
326c4478-3efa-49de-a280-46b04231c4ed,9face13f-c901-4cc0-9f9a-dd9efc6d4887,Regeneración III,1
326d42dc-c118-4b25-8b9c-218649fff319,e509480d-9abc-448c-99a2-b370493a7de2,Vampirismo I,1
32807fed-9b6e-476f-b134-2d5e84cece5c,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,Regeneración legendaria,1
32941a7b-d051-49fc-a4d2-2d1cdc0de16a,168647f2-0e56-4d4d-8b84-b57b16dc88ff,Botas ligeras,2
32bb5fd5-16c4-445f-acd2-d04c074840e6,3b58d74b-cc08-487e-9868-de651ad91a67,Alcance II,1
32c45cb2-65af-4e60-8316-45350f9a9cb5,689bcacd-5e06-4be3-be11-3e60dc829331,Daño I,2
32d8c03e-1fb5-40d4-8358-702b8699aae8,eec8103b-bda3-4b52-8ef4-9a1612e30394,Cadencia I,1
32e283ee-9352-4cd1-a8f3-1364647eb7ef,47544f88-440c-4c4f-9eff-85ec5f081088,Puntería I,2
32feda09-94f2-444d-950a-5d8c4c2c1a7f,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,Esquiva II,1
33116673-b578-4b6f-bf4c-af2882305305,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,Pulso II,1
33237963-d1e4-4430-9259-6e28fe0d8e50,dd46af74-5e44-481c-961c-44a1df094eb7,Vampirismo IV,2
332a2921-3037-40a3-bb62-d7771ecb331b,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Cadencia II,1
332d38d3-1d4a-4aea-8803-c26408e1ff15,0c266f69-0927-4d71-b084-d2a9b2ea6880,Botas veloces,1
336181c1-9d9d-4b67-85eb-ba1c8a757eb3,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,Venganza IV,1
3366c1e5-ef99-4263-a586-4355d317fcbc,4548f910-9a55-4100-961c-f382f4bb860c,Cadencia I,5
3386f8fb-4971-4255-9a54-f30c2252c96d,0f33c073-f218-41b5-af78-ee891110b44a,Regeneración IV,1
33874362-1dcc-4a48-bca7-f990ac84eab2,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Aura intensa,1
339e4531-19f5-430e-bf6b-240f782dbeb1,e5f697dc-6c6a-44a9-b2d4-33a751744ed0,Vampirismo III,1
33df2e25-6971-4c77-a2cc-5249572ce5d2,6f5d4349-239d-44b8-98da-4828fdc75a5c,Regeneración I,2
33f5766e-67ea-42b2-83b3-59fe489ea082,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Suerte mayor,1
341fb4fa-0845-4ea2-bf65-f86f9470dd8e,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,Vitalidad II,3
342baa6b-58fd-486d-98ee-88768b12ef34,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,Aura divina,1
342d7bb7-b09e-42fa-b0d3-34fdfb6a2acf,a8d1c687-19dd-45e2-9790-065afb18364c,Sabiduría,1
342e4784-fef8-427b-8e34-63cebcf484c0,8049f7ab-ed9a-40c6-ac11-bb00a01272eb,Vampirismo II,1
343e76f6-407a-4a4a-9885-bae31ad03cf6,34d0417c-4143-4fc0-a37a-6017fdc07b44,Venganza I,1
343fa068-2db0-4c19-bc3f-6bc87b5e31a0,2c88a764-84ed-44a1-b1c1-f2448c972218,Venganza IV,1
3441efde-cd6b-4e65-be65-dbe42a210346,9cd9cb7a-588c-4e2b-be05-e8bb79f9757f,Viento esquivo,1
34764e9f-f739-4f9a-b944-8040eb40e624,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,Venganza II,2
3477a697-aa38-4f06-8476-c893c8f41ff6,e509480d-9abc-448c-99a2-b370493a7de2,Venganza I,2
347b849e-a4c1-4bb1-8cb7-199ee68d6d0e,9face13f-c901-4cc0-9f9a-dd9efc6d4887,Suerte menor,1
348e8a3f-ce74-4968-94c1-f1d4915847d2,547c202d-b1b3-4c60-99a5-8ea4b22b788b,Suerte mayor,1
349fe948-3a39-41ae-b5f0-22862619af6f,2c88a764-84ed-44a1-b1c1-f2448c972218,Vampirismo III,1
34a05813-ec13-4ad9-942d-cc7a80b32ffd,dc71cb76-5231-40eb-9cb1-dd33e312d796,Singularidad,1
34ef830c-b183-44d7-9f10-259a973d53d7,b7927167-a7db-4e53-8ca9-c44109513a9c,Botas ligeras,1
34f10fd1-57f7-4145-ae18-5d42abe13e75,e31732b1-438f-479a-8775-5b6ba5b93d43,Tormenta de flechas,1
34fbea87-1a59-4e8d-9d09-6a24838d05ce,fa29c145-da90-4e54-ab17-34b98261236e,Ráfaga infinita,1
34fc9f74-695d-4c9c-b42e-fc4b45a6e838,36f78638-69ff-473d-91cc-cd779e015bf1,Botas ligeras,1
350d5c32-b9ed-4ef5-b5eb-202cc72a09a2,67c16107-bd12-4c96-ac7e-51da750aa2c3,Pulso I,1
35176454-4034-4f0f-b74d-7e7f62bb94f8,2104ffd8-6435-4041-9c45-5c1f205b0976,Botas veloces,1
354a31c9-935b-461a-a148-7b6ff2f6920b,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,Aura legendaria,1
3555247f-8985-40b3-ab9e-4e2f674a8cf2,fa29c145-da90-4e54-ab17-34b98261236e,Venganza I,1
3557e669-a4e8-471e-9f14-9e3a1ca0177d,ceab0b07-b184-4685-b87a-c7114da64c24,Reflejos felinos,1
355b2494-5c9d-4f8d-9081-af0962547d44,7c364856-4292-498d-ab1a-e6d80a700e44,Reflejos felinos,1
35988994-c87a-40b8-bf6e-6d9451845d60,fb7c8cf5-1b21-4341-97b6-8afa63bbea89,Venganza II,1
359db4d9-ad2a-4977-8704-89b3115c98c1,91b87802-8707-470d-9d00-064479a4a5b8,Vitalidad II,1
35a038b4-e86a-4c1a-a6fd-23678ccba813,202b46e4-ad32-49b1-a99e-7a43a68118f3,Imán I,1
35baf565-dfd9-423c-8fc5-581311354655,fb7c8cf5-1b21-4341-97b6-8afa63bbea89,Esquiva II,1
35c06367-d15b-4e05-b5f2-546f99ecd094,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,Daño II,2
35ec6d90-208d-4878-9c6b-5c13a04b0bca,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,Pulso I,1
36016b0e-7e57-481e-b841-bedf8ba914c4,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,Imán II,1
361d1b5b-ab91-4965-80dc-042756680910,91b87802-8707-470d-9d00-064479a4a5b8,Regeneración I,1
3632d7bf-6c2e-4896-9fb3-34cba732eb49,9587088e-2b70-400c-959b-ed89dcdcc02a,Corazón de hierro,1
36438969-a68a-41a9-9551-a16bd30c6040,547c202d-b1b3-4c60-99a5-8ea4b22b788b,Flecha ardiente,1
3643b48d-4b53-4f1e-9c89-92da43ba4c23,b1420e15-afa5-4ddf-add1-b8a2145496f0,Onda mayor,1
36463a45-ee71-4dca-9b54-63a1c0137072,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,Vampirismo IV,1
364721b4-b52c-4e8c-8f77-84cb11725072,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,Disparo rápido,1
3664bf29-7335-4c46-bda0-062254ff41d5,54448c6e-91f8-473c-9073-92b6e431d4a0,Disparo rápido,1
366f4a59-cd2a-49a9-8ef1-8e90b7383736,f598cc70-cae8-420e-be86-d7c0aaab814f,Botas ligeras,2
3671d1fb-76f2-4c01-abda-30603f327b97,fd75850e-6df8-4c86-8241-884da7ee6142,Vampirismo III,1
367893fd-14d7-42e5-a363-a26ee052084a,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,Esquiva II,1
36b3cc06-1620-4528-bfc6-d9171acf163f,36f78638-69ff-473d-91cc-cd779e015bf1,Lluvia de flechas,1
36b4cc3c-463c-41fb-984e-f2dcc1865155,858e8d70-6151-46c8-ae86-08a6672d77f6,Puntería II,1
36c4bad0-698a-43b4-8837-22fe088d4866,38d8b32c-4188-4206-833f-551f5c7cbd9b,Furia,1
36d74d83-1e42-466e-ba7b-d7c21ce5f272,262290b4-7470-4bf4-b2bf-279c0874fdc2,Vampirismo II,1
36e28675-412b-4cc4-bc7b-a38794b4483b,2042c711-f981-4d9e-bc9e-1e64f6f65312,Aura intensa,1
36ec2b99-425a-4b7b-ae8f-23a959c5a5a6,a6d1ed5d-2cb9-4cee-ab6d-4425ab35a53d,Aniquilación,1
36ed33e4-942d-431e-90fb-cf6431b77f39,2042c711-f981-4d9e-bc9e-1e64f6f65312,Venganza letal,1
370da8f2-241c-4dbb-8401-185f30b409ce,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,Cadencia I,3
3711fd22-d292-4249-9934-b9c40d9b413c,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,Vampirismo IV,2
375e1f98-d405-4238-892a-cdc57eaefe20,dc71cb76-5231-40eb-9cb1-dd33e312d796,Daño masivo,1
376e2880-5141-4bd3-aafc-b960f6a60654,00cb4abd-c3c4-445a-9e1a-4eef1cd73545,Cadencia II,3
376f58e0-e8e5-4dbd-a130-482d2ef16256,0c5e03c1-121d-4c92-affb-7ee2298844f7,Reflejos felinos,1
377f8803-c9ac-4105-b884-4e92e27903dc,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,Venganza II,1
3780bdc0-e204-40f5-a6c2-c56e7249cc38,0c266f69-0927-4d71-b084-d2a9b2ea6880,Reflejos felinos,1
3782c006-1e24-4b55-bc64-bae4d7d4097d,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,Aura II,1
3788eae7-f8c0-48bd-b4e4-e1354d338b3f,692afeaf-88db-4284-976e-beeee8413b96,Puntería I,1
37985184-b68a-4f80-9fee-28d420c48caa,f09784ea-cb6a-4d4f-8b68-c36060821e1a,Venganza I,1
37a61772-a0b7-4776-9e63-0d33a3ab77bd,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,Ráfaga infinita,1
37c3a2b7-48f7-4910-96f6-b158078e6ef9,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,Codicia,2
37e3a232-12de-4784-95db-d3b128afeb0a,cacce394-6c33-4073-8334-66ead8905bb1,Venganza II,1
37f6ebef-e066-4020-ac36-8e7209bd2341,0973cd03-3e0c-44b3-8c9b-d623f490bb68,Vitalidad legendaria,1
38056078-eb7f-4841-8772-b2367c2153d6,51e201a5-8671-4003-b7bf-2453a27f8181,Alcance II,1
38399a3a-294e-423c-aa43-6f05ba671372,ceab0b07-b184-4685-b87a-c7114da64c24,Codicia,1
38441534-7619-4643-b526-b3846cdc95e1,2c88a764-84ed-44a1-b1c1-f2448c972218,Disparo rápido,1
3854ec04-2fa0-4bdb-9fd6-7dad0bf3a38b,70148665-4c49-4e80-9e8d-bfddc9aaebd0,Disparo rápido,2
385894b2-6f05-441c-9e10-60f4de57b589,4eefb700-f3e5-46fc-b13e-88efb939c15b,Daño masivo,1
386207ff-4a98-482a-91e4-085ba3bd7d04,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,Alcance I,1
387b82e0-2a0e-4a4a-8728-ea6275efc9ab,a8d1c687-19dd-45e2-9790-065afb18364c,Cadencia II,1
3887b25b-eec7-48d4-a9d9-9a3b3b984cb8,6d6c8b0a-7f32-4120-864f-1757d438c8a5,Venganza IV,1
38b06a57-3e87-426c-9433-e3d8ab0a7e8f,40670b81-b267-43df-9a3a-56f504bf6354,Esquiva II,1
38b0cbfb-8e2c-4f2a-bd03-a7178ae6e6d3,a87a8604-d3a5-44e7-935f-4c2dc8365229,Aura I,1
38b48dd2-88e9-459a-a9ea-c58bbe667d1f,51e201a5-8671-4003-b7bf-2453a27f8181,Daño I,1
38b63f93-9702-49b1-a0c6-6fc3286696d2,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,Venganza letal,1
38bc486a-62b0-4867-87c4-8630aa844ff2,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,Intangible,1
38c50ae3-5be7-4c22-8582-ad2b97e61167,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,Venganza II,2
3907efe2-1923-4758-8e5c-62c49c1d3694,79e087ca-270b-4087-b0d4-9d9464369fbd,Infierno,1
390f0056-41f4-4eef-977a-f74a877c49a8,1a01298c-1951-4c77-a8ee-89a3dddad435,Ojo certero,1
390fb69d-4ed0-46d8-bcb7-628c73f98372,eec8103b-bda3-4b52-8ef4-9a1612e30394,Codicia,1
391d0bf6-b54c-4162-841b-3b052cd13bc8,15eff53c-31f4-4c88-af46-459ac4ed3c63,Botas veloces,2
39363cf4-154b-4bcd-a1ee-fe2ba67539f8,b7c48a10-1c42-43c1-bc58-ece266868745,Regeneración II,2
3938ac9e-b951-45f3-ab11-3fabed8e291f,858e8d70-6151-46c8-ae86-08a6672d77f6,Infierno,1
3952c233-dfa1-44ce-bbc0-e7ec9abe28a1,1004050c-e64e-441a-b2d5-113a08160a55,Imán I,1
396088fa-96b3-46fa-8410-9b4cf93dda94,1004050c-e64e-441a-b2d5-113a08160a55,Intangible,1
3969901a-aa01-4c71-8986-91940fdd4c26,79e087ca-270b-4087-b0d4-9d9464369fbd,Daño II,1
39a46dc8-d7a4-4e5b-85c2-87e71022722b,b7c48a10-1c42-43c1-bc58-ece266868745,Regeneración legendaria,1
39b49014-8460-4c70-98ba-1452d30369c5,1dce3196-e3f5-479c-9b38-f50703b0e15d,Botas veloces,1
39c9799e-3f8c-4a08-bae9-c08adad08f7e,6f5d4349-239d-44b8-98da-4828fdc75a5c,Botas ligeras,2
39cd258c-dccb-48e2-9727-fda38ae6f8df,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,Regeneración IV,1
39cd8b6a-0162-4378-9b0c-c2fbaa0ac064,7a2a5f50-6269-4136-867f-01efe12eb3b1,Daño II,1
39ce182b-e0b1-46d1-b0ab-c84ea61becdb,689bcacd-5e06-4be3-be11-3e60dc829331,Puntería I,1
39d599ef-96f3-4c83-9863-77d38e6e76c5,7546a5ef-7cb3-4608-8e5e-89703199492a,Vampirismo IV,1
39e242d2-6961-418d-9280-75aba1ab4abf,989215b9-2bdf-4c15-a089-a53d4e201445,Sed de sangre,1
39f79a82-808b-4def-8b17-a66f2606cda2,af37841a-5da4-4b27-b085-5b56eaba9bf3,Puntería I,1
3a433a04-5e7e-415a-b65f-957be9f76bfb,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,Puntería I,1
3a43cf6d-c094-429c-9890-0c379cb383b6,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,Cadencia I,4
3a4e6bfb-9a16-41a0-8b8a-7315d8d68464,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,Ojo certero,1
3a532bd3-75cf-4f42-8a7d-b61be31d4bf4,50d353db-3226-48d3-89fd-00a80fcf618d,Bastión,1
